id,entrada_canonica,variantes,grafias_alternativas,tipo_de_entrada,tipo_morfologico,origem,forma_original,transliteracao,significado_nuclear,significados_contextuais,significado_literal,definicao_medica,categoria_semantica,sistema,subarea,disciplinas,produtividade,frequencia_curricular,transferibilidade,risco_de_confusao,prioridade,nivel,exemplos,termos_de_inferencia,contrastes,sinonimos,falsos_amigos,equivalente_grego,equivalente_latino,equivalente_ingles,explicacao_leiga,limites_etimologicos,fonte,confianca,status_validacao,destino_pedagogico,nota_que_cobre,gera_card,direcao_do_card,numero_de_cards,conceito_complementar,id_anki,tags,observacoes
etim-v2-rai-bacter-o,bacter/o,bacteri/o,bacteri/o,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,bactéria,,bactéria,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,bacteremia,,,,,,,,bactéria,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-bacter-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-bacter-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-vir-o,vir/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,vírus,,vírus,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,viremia,,,,,,,,vírus,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-vir-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-vir-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-mic-o,mic/o,myc/o,myc/o,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,fungo,,fungo,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,micose,,,,,,,,fungo,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-mic-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-mic-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-fung-o,fung/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,fungo,,fungo,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,fungicida,,,,,,,,fungo,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-fung-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-fung-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-parasit-o,parasit/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,parasita,,parasita,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,parasitemia,,,,,,,,parasita,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-parasit-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-parasit-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-protozo-o,protozo/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,protozoário,,protozoário,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,protozoose,,,,,,,,protozoário,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-protozo-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-protozo-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-helmint-o,helmint/o,helminth/o,helminth/o,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,helminto,,helminto,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,helmintíase,,,,,,,,helminto,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-helmint-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-helmint-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-nemat-o,nemat/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,nematódeo,,nematódeo,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,nematoide,,,,,,,,nematódeo,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-nemat-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-nemat-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-cest-o,cest/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,cestódeo,,cestódeo,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,cestodíase,,,,,,,,cestódeo,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-cest-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-cest-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-tremat-o,tremat/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,trematódeo,,trematódeo,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,trematodíase,,,,,,,,trematódeo,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-tremat-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-tremat-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-toxic-o,toxic/o,tox/o,tox/o,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,veneno,,veneno,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,toxicologia,,,,,,,,veneno,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-toxic-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-toxic-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-septic-o,septic/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,infecção sistêmica,,infecção sistêmica,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,séptico,,,,,,,,infecção sistêmica,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-septic-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-septic-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-py-o,py/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,pus,,pus,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,piodermite,,,,,,,,pus,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-py-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-py-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-zoon-o,zoon/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,animal,,animal,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,zoonose,,,,,,,,animal,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-zoon-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-zoon-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-rai-iatr-o,iatr/o,,,morfema,raiz,greco-latina; confirmar étimo apenas quando necessário,,,tratamento médico,,tratamento médico,,raiz,pele_imune_micro,,pele;imune;micro,3,2,2,0,20,nucleo,iatrogenia,,,,,,,,tratamento médico,A forma sugere sentido; não fecha diagnóstico.,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-rai-iatr-o,sim,reconhecimento,1,,,etim_uid::etim-v2-rai-iatr-o;terminologia::nivel::nucleo;terminologia::tipo::raiz,Texto PT-BR; forma citada preservada.
etim-v2-fnd-morfema,morfema,,,conceito,fundamento,,,,unidade mínima significativa,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-morfema,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-morfema;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-prefixo,prefixo,,,conceito,fundamento,,,,elemento inicial,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-prefixo,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-prefixo;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-raiz,raiz,,,conceito,fundamento,,,,núcleo semântico,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-raiz,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-raiz;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-sufixo,sufixo,,,conceito,fundamento,,,,elemento final,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-sufixo,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-sufixo;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-forma-combinatoria,forma combinatória,,,conceito,fundamento,,,,raiz com vogal,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-forma-combinatoria,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-forma-combinatoria;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-vogal-de-ligacao,vogal de ligação,,,conceito,fundamento,,,,facilita a pronúncia,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-vogal-de-ligacao,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-vogal-de-ligacao;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-decomposicao,decomposição,,,conceito,fundamento,,,,separação em morfemas,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-decomposicao,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-decomposicao;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-composicao,composição,,,conceito,fundamento,,,,união de elementos,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-composicao,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-composicao;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-derivacao,derivação,,,conceito,fundamento,,,,formação por afixo,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-derivacao,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-derivacao;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-cognato,cognato,,,conceito,fundamento,,,,palavra de origem comum,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-cognato,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-cognato;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-transliteracao,transliteração,,,conceito,fundamento,,,,troca entre alfabetos,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-transliteracao,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-transliteracao;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-eponimo,epônimo,,,conceito,fundamento,,,,nome próprio lexicalizado,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-eponimo,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-eponimo;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-acronimo,acrônimo,,,conceito,fundamento,,,,sigla pronunciável,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-acronimo,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-acronimo;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-polissemia,polissemia,,,conceito,fundamento,,,,múltiplos sentidos,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-polissemia,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-polissemia;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-glosa-literal,glosa literal,,,conceito,fundamento,,,,sentido dos componentes,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-glosa-literal,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-glosa-literal;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-definicao-clinica,definição clínica,,,conceito,fundamento,,,,uso médico vigente,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-definicao-clinica,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-definicao-clinica;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-ponte-ph-f,ponte ph→f,,,conceito,fundamento,,,,ph inglês vira f,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-ponte-ph-f,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-ponte-ph-f;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-ponte-th-t,ponte th→t,,,conceito,fundamento,,,,th inglês vira t,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-ponte-th-t,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-ponte-th-t;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-ponte-y-i,ponte y→i,,,conceito,fundamento,,,,y inglês vira i,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-ponte-y-i,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-ponte-y-i;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-fnd-ponte-rh-r,ponte rh→r,,,conceito,fundamento,,,,rh inglês vira r,,,,fundamentos,transversal,,,3,3,2,1,24,nucleo,,,,,,,,,,,"OpenRN Medical Terminology 2e, cap. 1, NCBI Bookshelf NBK607453 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,card_proprio,etim-v2-fnd-ponte-rh-r,sim,reconhecimento,1,,,etim_uid::etim-v2-fnd-ponte-rh-r;terminologia::nivel::nucleo;terminologia::tipo::fundamento,
etim-v2-con-001-hiperplasia-hipertrofia,hiperplasia × hipertrofia,,,família,contraste,,,,número celular × tamanho celular,,,,contraste,transversal,,,3,3,2,2,26,nucleo,,,hiperplasia;hipertrofia,,,,,,,,"OpenRN Medical Terminology 2e, NCBI Bookshelf NBK607454 (CC BY 4.0); Prompt mestre do usuário, corpus-base de terminologia médica, 2026-07-17",alta,candidato_validado_automaticamente,cloze_irmao,etim-v2-con-001-hiperplasia-hipertrofia,sim,comparacao,2,,,etim_uid::etim-v2-con-001-hiperplasia-hipertrofia;terminologia::nivel::nucleo;terminologia::tipo::contraste,
